verbatimDisposition	standardDisposition	standard	checked
Gift Calif. Academy Sciences, Dr. R.T. Orr, 2/6/71	voucher elsewhere	0	1
Gift Calif., Academy Science	voucher elsewhere	0	1
Gift Dutchess Comm. Coll. 1969	voucher elsewhere	0	1
Gift Dutchess Comm. Coll., 1969	voucher elsewhere	0	1
Gift from N.Y. Zool. Soc.	in collection	0	1
Gift of Bklyn Mus. Nov. 1935	in collection	0	1
Gift of Carl Rimgins	in collection	0	1
Gift of Dr. Jos. G. Thompson	in collection	0	1
Gift of Dr. Walter Koelz	in collection	0	1
Gift of F.S. Whitman	in collection	0	1
Gift of Geo. A. Haux	in collection	0	1
Gift of John Bender	in collection	0	1
Gift of L. Ruhe	in collection	0	1
Gift of Miss Bessie Davis	in collection	0	1
Gift of Mr. Fred Otto	in collection	0	1
Gift of Mr. Geo. Haux	in collection	0	1
Gift of N.Y. Zool. Soc.	in collection	0	1
Gift of NY. Zoo. Soc.	in collection	0	1
Gift of R.W. Peavey	in collection	0	1
Gift of S. Nurchent Esq. to A.M.N.H., April 20, 19	in collection	0	1
Gift of T. Roosevelt	in collection	0	1
Gift Princeton Museum, 1951	voucher elsewhere	0	1
Gift Short H[illeg][illeg]lls Abort., Mrs. F. Wolp	voucher elsewhere	0	1
Gift Short Hills Abo[illeg][illeg]., Mrs. F. Wolpe	voucher elsewhere	0	1
Gift SWRS, Portal, Ariz	voucher elsewhere	0	1
Gift- SWRS, Portal, Arizona	voucher elsewhere	0	1
Gift to Acad. Nat. Sciences- Phila., Pa.-July 20, 	voucher elsewhere	0	1
Gift to Alfred M. Collins, Dec 1916	voucher elsewhere	0	1
Gift to Berlin Mus. July 1936 never sent	voucher elsewhere	0	1
Gift to Berlin Mus. July 1936 never sent M.L.	voucher elsewhere	0	1
Gift to Berlin Mus., July 1936 never sent M.L.	voucher elsewhere	0	1
Gift to Berlin Mus.July 1936 never sent M.L.	voucher elsewhere	0	1
Gift to Berlin Museum July 1936 - See #213128	voucher elsewhere	0	1
Gift to Berlin Museum July 1936 never sent	voucher elsewhere	0	1
Gift to Berlin Museum July 1936 never sent M.L.	voucher elsewhere	0	1
Gift to Berlin Museum, July 1936	voucher elsewhere	0	1
Gift to Berlin Museum, July 1936 never sent	voucher elsewhere	0	1
Gift to Berlin Museum, July 1936 never sent M.L.	voucher elsewhere	0	1
Gift to Berlin Museum, July 1936 never sent ML	voucher elsewhere	0	1
Gift to Berlin Museum, July 1936 never sent ML.	voucher elsewhere	0	1
Gift to British Museum by G.T. Gilliard, 9-7-'56	voucher elsewhere	0	1
Gift to California Academy of Sciences, Dr. R.T. O	voucher elsewhere	0	1
Gift to CSIRO Canberra	voucher elsewhere	0	1
Gift to CSIRO, Cambera	voucher elsewhere	0	1
Gift to CSIRO, Canberra	voucher elsewhere	0	1
Gift to Dept. of Entomology, January 25, 1951	voucher elsewhere	0	1
Gift to Dr. H.A. Menegaux, Musée dé Historie Natur	voucher elsewhere	0	1
Gift to Dr. Herman Sick, Meuseo Nacional, Rio de J	voucher elsewhere	0	1
Gift to Dr. Hermidt Sick, Museo Nacional, Rio de J	voucher elsewhere	0	1
Gift to Dr. Hermut Sick, Museo Nacional, Rio de Ja	voucher elsewhere	0	1
Gift to Dr. L.C. Sanford Nov 1917	voucher elsewhere	0	1
Gift to Dr. L.C. Sanford, Nov 1917	voucher elsewhere	0	1
Gift to Dr. L.C. Sanford, Nov. 1917	voucher elsewhere	0	1
Gift to Dr. L.C.Sanford, Nov. 1917	voucher elsewhere	0	1
Gift to Dr. Poctiger Ger. Zool. Instit., Brunschdw	voucher elsewhere	0	1
Gift to Dr. Wagner - Penn State Univ. - 2/17/52	voucher elsewhere	0	1
Gift to Fish & Wild Life S[illeg][illeg], 2 Aug 19	voucher elsewhere	0	1
Gift to Helmut Sick, Rio de Janeiro-1/10/80	voucher elsewhere	0	1
Gift to Hope College, Holland  4/5/71 ?	voucher elsewhere	0	1
Gift to Hope College, Holland, Mich., 4/5/71)	voucher elsewhere	0	1
Gift to Hope College, Molland, Mich., Dr. D.E. Gre	voucher elsewhere	0	1
Gift to Jordon, Oct 1923	voucher elsewhere	0	1
Gift to New Mexico U. 1968	voucher elsewhere	0	1
Gift to Pan-American Union, Washington D.C.	voucher elsewhere	0	1
Gift to Pan-American Union, Washington, D.C.	voucher elsewhere	0	1
Gift to Pan-American Union, Washington,D.C.	voucher elsewhere	0	1
Gift to Pan-american Union,Washington,D.C.	voucher elsewhere	0	1
Gift to Pan-merican Union, Washington,D.C.	voucher elsewhere	0	1
Gift to Peabody Museum, 1/26/1960	voucher elsewhere	0	1
Gift to Phila Acad. Sci., Apr., 1960	voucher elsewhere	0	1
Gift to Phila. Acad. & Sci., April 1960	voucher elsewhere	0	1
Gift to Putney School	voucher elsewhere	0	1
Gift to Putney School 1959	voucher elsewhere	0	1
Gift to Putney School, 1950	voucher elsewhere	0	1
Gift to Putney School, 1959	voucher elsewhere	0	1
Gift to Putney School-1959	voucher elsewhere	0	1
Gift to Radford Coll. - Va., 15 Jan 1962 (with Dis	voucher elsewhere	0	1
Gift to Radford Coll. Va. Jan 1, 1962	voucher elsewhere	0	1
Gift to Rutgers Univ. March 1964	voucher elsewhere	0	1
Gift to Rutgers Univ. March 1964 JF	voucher elsewhere	0	1
Gift to Rutgers Univ., March 1964	voucher elsewhere	0	1
Gift to Rutgers University Coll., March 1964	voucher elsewhere	0	1
Gift to Rutgers University Collection, Mar 1964	voucher elsewhere	0	1
Gift to Rutgers University, March 1964	voucher elsewhere	0	1
Gift to Suffolk Museum	voucher elsewhere	0	1
Gift to Suffolk Museum, L.I.	voucher elsewhere	0	1
Gift to SWRS, Oortal, Ariz.	voucher elsewhere	0	1
Gift to the Berlin Mus. July 1936 never sent M.L.	voucher elsewhere	0	1
Gift to the Berlin Mus. July 1936 never sent ML.	voucher elsewhere	0	1
Gift to the Berlin Mus., July 1936 - Never sent M.	voucher elsewhere	0	1
Gift to the Berlin Mus., July 1936 - Never sent. M	voucher elsewhere	0	1
Gift to the Berlin Mus., July 1936 never sent M.L.	voucher elsewhere	0	1
Gift to the Berlin Mus., July 1936 never sent ML.	voucher elsewhere	0	1
Gift to the Berlin Museum July 1936	voucher elsewhere	0	1
Gift to the Berlin Museum July 1936 never sent	voucher elsewhere	0	1
Gift to the Berlin Museum July 1936 never sent M.L	voucher elsewhere	0	1
Gift to the Berlin Museum July 1936 never sent ML	voucher elsewhere	0	1
Gift to the Berlin Museum July 1936 never sent ML.	voucher elsewhere	0	1
Gift to the Berlin Museum July 1936 never sent, M.	voucher elsewhere	0	1
Gift to the Berlin Museum never sent M.L.	voucher elsewhere	0	1
Gift to the Berlin Museum, July 1936	voucher elsewhere	0	1
Gift to the Berlin Museum, July 1936 never sent	voucher elsewhere	0	1
Gift to the Berlin Museum, July 1936 never sent M.	voucher elsewhere	0	1
Gift to the Berlin Museum, July 1936 never sent ML	voucher elsewhere	0	1
Gift to the British Museum, July 1936 never sent M	voucher elsewhere	0	1
Gift to the Mexican Government, 6 Dec 1927	voucher elsewhere	0	1
Gift to Vir. Ins. of Marine Sci. Mr. Washer, Oct 1	voucher elsewhere	0	1
Gift to Vir. Ins. of Marine Sci., Dir. Washer, Oct	voucher elsewhere	0	1
Gift to Vir. Ins. of Marine Sci., Mr. Washer - Oct	voucher elsewhere	0	1
Gift to W New Mexico U - 1968	voucher elsewhere	0	1
Gift to W. New Mex U - 1968	voucher elsewhere	0	1
Gift to W. New Mex U - '68	voucher elsewhere	0	1
Gift to W. New Mex. U - 1968	voucher elsewhere	0	1
Gift to W. New Mex. U. - 1968	voucher elsewhere	0	1
Gift to W. New Mexico - 1968	voucher elsewhere	0	1
Gift to W. New Mexico U. - 1968	voucher elsewhere	0	1
Gift to W. New Mexico U.-1968	voucher elsewhere	0	1
Gift to Western N. Mexico Univ., Dr. D. Zimmerman,	voucher elsewhere	0	1
Gift to Western N. Mexico University, Dr. D. Zimma	voucher elsewhere	0	1
Gift to Western New Mexico U., 1968	voucher elsewhere	0	1
Gift to Western New Mexico University - 1968	voucher elsewhere	0	1
Gift to Western New Mexico University, 1968	voucher elsewhere	0	1
Gift to William Pen Museum, Harrisburg - 1969	voucher elsewhere	0	1
Gift to William Penn Museum, Harrisburg - 1969	voucher elsewhere	0	1
Gift to William Penn Museum, Harrisburg, Penn 1969	voucher elsewhere	0	1
Gift to William Penn Museum, Harrisburg, Penn. 196	voucher elsewhere	0	1
Gift to William Penn Museum, Harrisburg, Penn., 19	voucher elsewhere	0	1
Gift to William Penn. Museum, harrisburg - 1969	voucher elsewhere	0	1
Gift to William Penn. Museum, Harrisburg, 1969	voucher elsewhere	0	1
Gift to William Penn. Museum, Harrisburg, Penn. 19	voucher elsewhere	0	1
Gift, Princeton Museum, 1951	voucher elsewhere	0	1
Gift, Short Hills above N.J.	voucher elsewhere	0	1
Gift, Smith Coll., 1966, Dr. Amadon	voucher elsewhere	0	1
Gift, SWRS, Portal, Ariz.	voucher elsewhere	0	1
Gift-City College-1969	voucher elsewhere	0	1
Gift-SWRS, Porta, Ariz.	voucher elsewhere	0	1
Gift-SWRS, Portal, Ariz.	voucher elsewhere	0	1
Gift-SWRS, Portal, Arizona	voucher elsewhere	0	1
Gift-SWRS. Portal, Ariz.	voucher elsewhere	0	1
Given as gift to Penn. Mus., Harrisburg-1969; Gift	voucher elsewhere	0	1
GIVEN AWAY	voucher elsewhere	0	1
Given away in place of a bird sent in to be skined	voucher elsewhere	0	1
Given by Mr. Altwater in exchange [for Campsothgps	voucher elsewhere	0	1
Given Exchange to Cornell University, May, 1972	voucher elsewhere	0	1
Given exchange to Mr. L.P. Richards, Honolulu June	voucher elsewhere	0	1
Given in ex. with Colorado Museum of Nat Hist	voucher elsewhere	0	1
Given in ex. with Colorado Museum of Nat History	voucher elsewhere	0	1
Given in exch. Nat.Sci. in Phila., June 7,1944	voucher elsewhere	0	1
Given in exch. Oct. 1938 to Acad. of Natural Scien	voucher elsewhere	0	1
Given in exch. to Bishop Museum, May 1927	voucher elsewhere	0	1
Given in exch. to Cleveland Museum, May 1927	voucher elsewhere	0	1
Given in Exch. to Dr. L.C. Sanford, Nov 1921	voucher elsewhere	0	1
Given in exch. to E. Lehn Schioler, Copenhagen Aug	voucher elsewhere	0	1
Given in exch. to E. Lehn Schioler, Copenhagen, Au	voucher elsewhere	0	1
Given in exch. to E. Lehn Schioler-Copenhagen-Aug 	voucher elsewhere	0	1
Given in exch. to Field Museum of Nat'l Hist. July	voucher elsewhere	0	1
Given in exch. to M.C.Z., Dec 2, 1937	voucher elsewhere	0	1
Given in Exch. to Mus. of Comp. Zoology, Dec 1922	voucher elsewhere	0	1
Given in exch. to Mus. Vert. Zool., June, 1955	voucher elsewhere	0	1
Given in exch. to Museo Nacional de Historia Natur	voucher elsewhere	0	1
Given in exch. to Museum Comparative Zoology, May 	voucher elsewhere	0	1
Given in Exch. to Museum Vert. Zool., June, 1955.	voucher elsewhere	0	1
Given in exch. to Phil. Acad. Sci., Feb. 3, 1942	voucher elsewhere	0	1
Given in exch. to Phil. Acad. Sciences, Nov 1936	voucher elsewhere	0	1
Given in exch. to Phila. Acad. Sciences, Feb 1938	voucher elsewhere	0	1
Given in exch. to Phila. Acad. Sciences, Nov 1936	voucher elsewhere	0	1
Given in exch. to Phila. Acad. Sciences, Nov 1938	voucher elsewhere	0	1
Given in exch. to Phila. Acad. Sciences, Nov. 1936	voucher elsewhere	0	1
Given in exch. to Phila. Acad.Sciences, Feb 1938	voucher elsewhere	0	1
Given in exch. to Phila.Acad.Sciences, Feb 1938	voucher elsewhere	0	1
Given in exch. to Phila.Acad.Sciences, Feb 1958	voucher elsewhere	0	1
Given in exch. to Princeton Museum of Zoology, Nov	voucher elsewhere	0	1
Given in exch. to the Cleveland Museum, May 1927	voucher elsewhere	0	1
Given in exch. to U.S. National Museum, June 1966	voucher elsewhere	0	1
Given in exch. to Wm. H. Phelps, August 1940	voucher elsewhere	0	1
Given in exch. U.S. Nat. Mus., Sept 23, 1942	voucher elsewhere	0	1
Given in exchamge to the U.S. National Museum, Was	voucher elsewhere	0	1
Given in exchange Honarary Museum, Director Public	voucher elsewhere	0	1
Given in exchange to [Honarary Museum Director, Pu	voucher elsewhere	0	1
Given in exchange to Acad. Nat. Sci. Phila., 7 Jun	voucher elsewhere	0	1
Given in exchange to Acad. Nat. Sci., 24 Mar 1942	voucher elsewhere	0	1
Given in exchange to Acad. Nat. Sci., Phila. March	voucher elsewhere	0	1
Given in exchange to Acad. Nat. Sciences, Oct 1938	voucher elsewhere	0	1
Given in exchange to Acad. Natl. Sciences, May 193	voucher elsewhere	0	1
Given in exchange to Acad. Natl. Sciences, Oct 193	voucher elsewhere	0	1
Given in exchange to Acad.Nat. Sciences, May 1936	voucher elsewhere	0	1
Given in exchange to Acad.Nat'l Sciences, October 	voucher elsewhere	0	1
Given in exchange to Acad.Natl. Sciences, Nov. 193	voucher elsewhere	0	1
Given in exchange to Academy Nat. Sciences, May 19	voucher elsewhere	0	1
Given in exchange to Academy Nati. Sciences, May 1	voucher elsewhere	0	1
Given in exchange to Academy Natl Sciences, May 19	voucher elsewhere	0	1
Given in exchange to Academy of Nat. Science, May 	voucher elsewhere	0	1
Given in exchange to Academy of Natural Sciences, 	voucher elsewhere	0	1
Given in Exchange to Allan R. Phillips, 10 May 194	voucher elsewhere	0	1
Given in exchange to Allen Brooks, Aug 6, 1935	voucher elsewhere	0	1
Given in exchange to Australian Museum, June 1928	voucher elsewhere	0	1
Given in exchange to Berlin Mus. Sept 1937	voucher elsewhere	0	1
Given in exchange to Berlin Museum, Dec 1935	voucher elsewhere	0	1
Given in exchange to Bishop Museum, May 1927	voucher elsewhere	0	1
Given in exchange to Bocage Museum, Lisbon, Sept 2	voucher elsewhere	0	1
Given in exchange to Calif. Acad. of Sciences, Jul	voucher elsewhere	0	1
Given in exchange to Canterbury Museum, 21 Sep 193	voucher elsewhere	0	1
Given in exchange to Canterbury Museum, Sept 21, 1	voucher elsewhere	0	1
Given in exchange to Canterbury Museum, Sept. 21, 	voucher elsewhere	0	1
Given in exchange to Carnegie Museum, Dec. 4, 1929	voucher elsewhere	0	1
Given in exchange to Carnegie Museum, March 6, 194	voucher elsewhere	0	1
Given in exchange to Cleveland Museum, May 1927	voucher elsewhere	0	1
Given in exchange to Congo Museum, Tervuerin	voucher elsewhere	0	1
Given in exchange to Cornell University, 6 Dec 196	voucher elsewhere	0	1
Given in exchange to Dr. A. Jacobi (Dresden Museum	voucher elsewhere	0	1
Given in exchange to Dr. A. Jacobi (Dresden) June 	voucher elsewhere	0	1
Given in exchange to Dr. A. Jacobi, 15 Jun 1931	voucher elsewhere	0	1
Given in exchange to Dr. A. Jacobi, June 15, 1931	voucher elsewhere	0	1
Given in exchange to Dr. Dabbene, Sep 1930	voucher elsewhere	0	1
Given in exchange to Dr. L.C. Sanford, March 7, 19	voucher elsewhere	0	1
Given in exchange to Dr. R. Dabbene, Nov 1919	voucher elsewhere	0	1
Given in exchange to Dr. R.C. Murphy, July 31, 195	voucher elsewhere	0	1
Given in exchange to Dr. R.C. Murphy, July 31,1956	voucher elsewhere	0	1
Given in exchange to Dr. R.S. Murphy, July 31, 195	voucher elsewhere	0	1
Given in exchange to Dr. Roberto Dabbene, Sep 1930	voucher elsewhere	0	1
Given in Exchange to Dr. Roberto Dabbene, Sept 193	voucher elsewhere	0	1
Given in exchange to Dr. Roberts Dabbene, Sept 193	voucher elsewhere	0	1
Given in exchange to Dr. Roerto Dabbene, Sep 1930	voucher elsewhere	0	1
Given in exchange to Dr. Sanford, 14 Oct 1929	voucher elsewhere	0	1
Given in exchange to Dr. W.H. Phelps, June 1964	voucher elsewhere	0	1
Given in exchange to Dr. W.H. Phelps, May 1965	voucher elsewhere	0	1
Given in Exchange to Dr. W.H. Phleps, Oct 1963	voucher elsewhere	0	1
Given in Exchange To Dr. William H. Phelps, July 1	voucher elsewhere	0	1
Given in exchange to Dresden Museum (Dr. Jacobi) J	voucher elsewhere	0	1
Given in exchange to Dresden Museum, Sept. 1937	voucher elsewhere	0	1
Given in exchange to E. Lehn Schiodor, Copenhagen,	voucher elsewhere	0	1
Given in exchange to E. Lehn Schioler, Copenhagen,	voucher elsewhere	0	1
Given in exchange to E. Lelin Schioler, Copenhagen	voucher elsewhere	0	1
Given in exchange to Edw. Wigglesworth, Boston	voucher elsewhere	0	1
Given in exchange to Field Museum Nat'l Hist. July	voucher elsewhere	0	1
Given in exchange to Field Museum Nat'l Hist., Jul	voucher elsewhere	0	1
Given in exchange to Field Museum of Nat. Hist. Ju	voucher elsewhere	0	1
Given in exchange to Field Museum of Nat. Hist., J	voucher elsewhere	0	1
Given in exchange to Field Museum of Nat.l Hist. J	voucher elsewhere	0	1
Given in exchange to Field Museum of National Hist	voucher elsewhere	0	1
Given in exchange to Field Museum of Nat'l Hist.	voucher elsewhere	0	1
Given in exchange to Field Museum of Nat'l Hist. J	voucher elsewhere	0	1
Given in exchange to Field Museum of Nat'l Hist., 	voucher elsewhere	0	1
Given in exchange to Field Museum of Natl' Hist., 	voucher elsewhere	0	1
Given in exchange to Field Museum of Nat'l History	voucher elsewhere	0	1
Given in exchange to Field Museum of Nat'l. Hist.,	voucher elsewhere	0	1
Given in exchange to Gus A. Langelier, Supt. Dept.	voucher elsewhere	0	1
Given in exchange to H. K. Coale	voucher elsewhere	0	1
Given in exchange to H.B. Conover, 15 May 1933	voucher elsewhere	0	1
Given in exchange to H.B. Conover, April 1, 1949	voucher elsewhere	0	1
Given in exchange to H.K. Coale	voucher elsewhere	0	1
Given in exchange to J. Nichols, Aug 2, 1917	voucher elsewhere	0	1
Given in exchange to Javier Orteiz de la Puente, L	voucher elsewhere	0	1
Given in exchange to L.A. Fuertes, 30 Jan 1926	voucher elsewhere	0	1
Given in exchange to L.A. Fuertes, Oct 1920	voucher elsewhere	0	1
Given in exchange to M.C.X., May 1927	voucher elsewhere	0	1
Given in exchange to M.C.Z., Dec 2, 1937	voucher elsewhere	0	1
Given in exchange to Major Allan Brooks on Sept. 1	voucher elsewhere	0	1
Given in exchange to Mr. Allan R. Phillips, 10 May	voucher elsewhere	0	1
Given in exchange to Mr. Edwin Ashby, South Austra	voucher elsewhere	0	1
Given in exchange to Mr. Engle, 31 Oct 1928	voucher elsewhere	0	1
Given in exchange to Mr. H.B. Conover, Chicago, Il	voucher elsewhere	0	1
Given in exchange to Mr. P. Engle, 31 Oct 1928	voucher elsewhere	0	1
Given in exchange to Mr. P. Engle, Oct 31, 1928	voucher elsewhere	0	1
Given in exchange to Mr. Paul Engle, April 9, 1929	voucher elsewhere	0	1
Given in exchange to Mr. W.H. Phelps, Caracas, Ven	voucher elsewhere	0	1
Given in exchange to Mr. W.H. Phelps, May 26, 1950	voucher elsewhere	0	1
Given in exchange to Mr. W.H. Phelps, Nov 15, 1946	voucher elsewhere	0	1
Given in exchange to Mr. W.H. Phelps, Sep 1945	voucher elsewhere	0	1
Given in exchange to Mr. W.H. Phelps, September 19	voucher elsewhere	0	1
Given in exchange to Mr. W.H. Philps, Caracas, Ven	voucher elsewhere	0	1
Given in exchange to Mus. Comp. Zool., Nov 1926	voucher elsewhere	0	1
Given in exchange to Museo Argentino de Ciencias N	voucher elsewhere	0	1
Given in exchange to Museo de Ciencias Naturales, 	voucher elsewhere	0	1
Given in Exchange to Museum A. Koenig, Bonn, Germa	voucher elsewhere	0	1
Given in exchange to Museum Comparative Zoology, M	voucher elsewhere	0	1
Given in exchange to Museum Comparative Zoology-Ma	voucher elsewhere	0	1
Given in exchange to Museum Comparative Zoology-No	voucher elsewhere	0	1
Given in exchange to Museum Dept. of Education	voucher elsewhere	0	1
Given in exchange to Museum of Comparative Zoology	voucher elsewhere	0	1
Given in exchange to Museum's Dept. of Education	voucher elsewhere	0	1
Given in exchange to P. Engle - Museum, Mar 1927	voucher elsewhere	0	1
Given in exchange to Paris Museum, 3 Mar 1953	voucher elsewhere	0	1
Given in exchange to Paris Museum, June 11, 1923	voucher elsewhere	0	1
Given in exchange to Peabody Museum, June 17, 1952	voucher elsewhere	0	1
Given in exchange to Phil Acad. of Nat. Sciences, 	voucher elsewhere	0	1
Given in exchange to Phil. Acad. Sci., Oct. 1951	voucher elsewhere	0	1
Given in exchange to Phila Acad. Sciences, Feb 193	voucher elsewhere	0	1
Given in exchange to Phila,Acad,Sciences, November	voucher elsewhere	0	1
Given in exchange to Phila. Acad. Science Feb 1938	voucher elsewhere	0	1
Given in exchange to Phila. Acad. Sciences, Feb 19	voucher elsewhere	0	1
Given in exchange to Phila. Acad. Sciences, Feb. 1	voucher elsewhere	0	1
Given in exchange to Phila. Acad. Sciences, Novemb	voucher elsewhere	0	1
Given in exchange to Phila.Acad. Sciences, Feb 193	voucher elsewhere	0	1
Given in exchange to Phila.Acad.Nat.Sciences, Nove	voucher elsewhere	0	1
Given in exchange to Phila.Acad.Sciences, Feb 1938	voucher elsewhere	0	1
Given in exchange to Phila.Acad.Sciences, Nov 1936	voucher elsewhere	0	1
Given in exchange to Philadelphia Academy of Scien	voucher elsewhere	0	1
Given in exchange to Princeton Museum	voucher elsewhere	0	1
Given in exchange to Princeton Museum of Zoology, 	voucher elsewhere	0	1
