"verbatimPrep","StandardPrep","standard","checked"
"Pelvis + vertebrae (in spirit)",,0,0
"Pelvis + vertebrae + humeri (2) + femora (2) + sternum etc",,0,0
"Pelvis + vertebrae + sternum + ribs",,0,0
"pelvis and hindlimb",,0,0
"pelvis and jaw frags",,0,0
"Pelvis and sacrum",,0,0
"pelvis and several vertebrae",,0,0
"pelvis elements, assoc",,0,0
"pelvis frag",,0,0
"PELVIS FRAG ?",,0,0
"PELVIS FRAG W ACETABULUM",,0,0
"PELVIS FRAG W ACETABULUM,CALCANEUM FRAG",,0,0
"PELVIS FRAG W HUMERUS",,0,0
"pelvis frag w/ acetabulum",,0,0
"PELVIS FRAG,R DENTARY",,0,0
"PELVIS FRAG,RIB,VERTEBRA",,0,0
"pelvis frags",,0,0
"PELVIS FRAGS,VERTEBRA FRAGS",,0,0
"PELVIS FRAGS,VERTERA",,0,0
"PELVIS LEG (DRY)","leg, pelvis",0,1
"PELVIS PARTIAL; SCUTE",,0,0
"Pelvis, dissected (in spirit)",,0,0
"PELVIS,HIND LIMB",,0,0
"PELVIS,HUMERUS",,0,0
"PELVIS,PUBIS",,0,0
"PELVIS,SACRAL VERTEBRAE,LUMBAR VERTEBRAE",,0,0
"PELVIS,SCAPULA",,0,0
"PELVIS,TEETH",,0,0
"PELVIS,TIBIA",,0,0
"PELVIS,TIBIOTARSUS,FURCULA,CORACOID,TARSOMETATARSUS,CARPOMETACARPUS,RIB,PHALANX 1",,0,0
"PELVIS,VERTEBRA",,0,0
"PELVIS,VERTEBRAE",,0,0
"Pelvis?",,0,0
"pelvis+limb bones+isol teeth",,0,0
"PELVIS+SACRAL VERTEBRA",,0,0
"pelvis+vertebrae",,0,0
"Penis (in spirit)",,0,0
"penultimate phalanx",,0,0
"pereipheral",,0,0
"periotic",,0,0
"PERIOTIC & AUDITORY BULLA L",,0,0
"PERIOTIC ?",,0,0
"periotic bone","periotic bone",1,1
"periotic frag",,0,0
"periotic fragment",,0,0
"PERIOTIC FRAGS,TYMPANIC FRAGS",,0,0
"Periotic region.",,0,0
"PERIOTIC,BULLA",,0,0
"PERIOTIC,DENTARY W M1-M3",,0,0
"PERIOTIC,STAPES",,0,0
"PERIOTIC,TOOTH",,0,0
"PERIOTIC,TYMPANIC BULLA",,0,0
"PERIOTIC,TYMPANICS",,0,0
"PERIOTIC+BULLA",,0,0
"periotic+partial squamosal; limb elements+fragments",,0,0
"periotic+r+l dentaries",,0,0
"PERIOTICS",,0,0
"peripharal",,0,0
"PERIPHEALS, SHELL FRAGS",,0,0
"PERIPHERA 8",,0,0
"peripheral",,0,0
"peripheral (2)+plastron frag",,0,0
"peripheral + frags",,0,0
"peripheral 1",,0,0
"PERIPHERAL 1, COSTAL FRAG",,0,0
"PERIPHERAL 1, PERIPHERAL 7",,0,0
"PERIPHERAL 10",,0,0
"peripheral 10 frag",,0,0
"peripheral 11",,0,0
"PERIPHERAL 11? FRAG",,0,0
"peripheral 2",,0,0
"PERIPHERAL 2 FRAG",,0,0
"PERIPHERAL 2 FRAGS",,0,0
"PERIPHERAL 2+3",,0,0
"PERIPHERAL 2-3",,0,0
"peripheral 3",,0,0
"PERIPHERAL 3 FRAG",,0,0
"PERIPHERAL 3,HYPOPLASTRON FRAG",,0,0
"peripheral 3? frags",,0,0
"PERIPHERAL 4",,0,0
"peripheral 4 frag",,0,0
"peripheral 4 frags",,0,0
"peripheral 4 or 5",,0,0
"peripheral 4 partial",,0,0
"peripheral 4; 1 histo slide and cut blocks",,0,0
"peripheral 4?",,0,0
"PERIPHERAL 5",,0,0
"PERIPHERAL 5 - 6 L",,0,0
"PERIPHERAL 5 FRAG",,0,0
"PERIPHERAL 5 FRAGS",,0,0
"PERIPHERAL 5?",,0,0
"PERIPHERAL 5+6",,0,0
"peripheral 6",,0,0
"PERIPHERAL 6 FRAG",,0,0
"peripheral 7",,0,0
"PERIPHERAL 7 FRAG",,0,0
"PERIPHERAL 7, PERIPHERAL 10",,0,0
"PERIPHERAL 7?",,0,0
"PERIPHERAL 7-8",,0,0
"peripheral 8",,0,0
"PERIPHERAL 8 FRAG",,0,0
"PERIPHERAL 8 L",,0,0
"PERIPHERAL 8,PYGAL",,0,0
"PERIPHERAL 8?",,0,0
"PERIPHERAL 8+9",,0,0
"PERIPHERAL 9",,0,0
"peripheral 9 or 10",,0,0
"peripheral and costal",,0,0
"peripheral and costal frags",,0,0
"peripheral and plastron frag",,0,0
"peripheral and plastron frags, ?assoc",,0,0
"peripheral frag",,0,0
"PERIPHERAL FRAG,COSTAL FRAG",,0,0
"peripheral frag.",,0,0
"peripheral frag; 1 histo slide and cut blocks",,0,0
"Peripheral Fragment",,0,0
"peripheral fragments",,0,0
"peripheral frags",,0,0
"peripheral frags (2)",,0,0
"peripheral frags (3)",,0,0
"peripheral frags, ?assoc",,0,0
"PERIPHERAL FRAGS, NUCHAL FRAG",,0,0
"PERIPHERAL FRAGS,COSTAL FRAGS",,0,0
"PERIPHERAL FRAGS,PLASTRON FRAG",,0,0
"PERIPHERAL FRAGS,PROX COSTAL",,0,0
"peripheral plate",,0,0
"PERIPHERAL PLATE FRAG",,0,0
"peripheral shell frags",,0,0
"peripheral, bridge",,0,0
"peripheral, costal fragment",,0,0
"peripheral, costal fragment.",,0,0
"peripheral, costal frags",,0,0
"peripheral, free-margin",,0,0
"peripheral, humerus shaft",,0,0
"peripheral, juv",,0,0
"peripheral, juvenile",,0,0
"Peripheral, near #9.",,0,0
"peripheral, neurals",,0,0
"PERIPHERAL,BONE",,0,0
"PERIPHERAL,CARAPACE FRAGS",,0,0
"PERIPHERAL,COSTAL FRAG",,0,0
"PERIPHERAL,HYPOPLASTRON FRAG",,0,0
"PERIPHERAL,PLASTRAL FRAG",,0,0
"PERIPHERAL,SHELL FRAG",,0,0
"PERIPHERAL,SHELL FRAGS",,0,0
"Peripheral.",,0,0
"peripheral; 1 histo slide and cut blocks",,0,0
"peripheral? frag",,0,0
"peripheral+bone frag",,0,0
"peripheral+costal frag",,0,0
"PERIPHERAL+COSTAL FRAGS",,0,0
"peripheral+costal frags, assoc.",,0,0
"peripheral+frags",,0,0
"peripheral+shell frag",,0,0
"peripherals",,0,0
"peripherals (2)",,0,0
"peripherals (3)",,0,0
"peripherals (3)+plastron frag",,0,0
"peripherals (5) + plastron frag",,0,0
"peripherals 1 and 2",,0,0
"peripherals 1, 7-8",,0,0
"peripherals 10-11",,0,0
"peripherals 1-2",,0,0
"peripherals 2-3, 7-9",,0,0
"PERIPHERALS 4-5",,0,0
"peripherals 7-8",,0,0
"peripherals, ? assoc",,0,0
"peripherals, assoc",,0,0
"PERIPHERALS, COSTAL FRAG.",,0,0
"peripherals, juv (2)",,0,0
"peripherals, prob unassoc",,0,0
"peripherals, unassoc.",,0,0
"PERIPHERALS,COSTAL FRAG",,0,0
"PERIPHERALS,PLASTRON FRAGS,COSTAL FRAG",,0,0
"PERIPHERALS,PROX COSTAL",,0,0
"PERIPHERALS+FRAGS",,0,0
"peripherals+other shell frags, unassoc",,0,0
"pertial shell",,0,0
"Pes",,0,0
"Pes (dried)",,0,0
"Pes (left)",,0,0
"Pes (left) + teeth (premolars)",,0,0
"Pes (left, articulated)",,0,0
"Pes (left, incomplete)",,0,0
"Pes (left, incomplete, articulated)",,0,0
"Pes (right)",,0,0
"Pes (right, articulated)",,0,0
"Pes (right, incomplete, articulated)",,0,0
"Pes (right, mounted)",,0,0
"PES ?",,0,0
"Pes + hooves",,0,0
"Pes + leg bones",,0,0
"Pes + tarsus (articulated)",,0,0
"pes claw",,0,0
"PES DIGIT 3 PHALANX 2",,0,0
"PES FRAG",,0,0
"PES PHALANGES,PROX DIGIT 4,MED DIGIT 4",,0,0
"PES PHALANX",,0,0
"PES PHALANX, PHALANX FRAGS",,0,0
"pes terminal phalanx",,0,0
"pes track",,0,0
"PES UNGUAL PHALANX",,0,0
"Pes, left skin (in spirit)",,0,0
"Pes, left, pad (in spirit)",,0,0
"pes, manus",,0,0
"PES, PODIALS",,0,0
"Pes, sectioned (in spirit)",,0,0
"PES,FIBULA",,0,0
"PES,LIMB BONES",,0,0
"PES,SKULL,DENTARY",,0,0
"PES,TOOTH FRAG",,0,0
"pes? swim track",,0,0
"PES+RIBS",,0,0
"PETELLA",,0,0
"petrosal",,0,0
"PETROSAL & BULLA L",,0,0
"PETROSAL ?",,0,0
"petrosal frag",,0,0
"petrosal frag ?",,0,0
"petrosal frag?",,0,0
"PETROSAL FRAGS",,0,0
"PETROSAL L",,0,0
"PETROSAL R",,0,0
"PETROSAL,STAPES",,0,0
"PETROSAL,TYMPANIC",,0,0
"PETROSAL,TYMPANIC BULLA",,0,0
"Petrosal.",,0,0
"petrosal?",,0,0
"petrosal+mastoid",,0,0
"PETROSAL+TYMPANIC",,0,0
"PETROSALS",,0,0
"PETROSALS,BULLAE",,0,0
"PETROSALS,DENTARY FRAGS",,0,0
"PETROSALS,TYMPANICS",,0,0
"PETROUS AREA",,0,0
"PH",,0,0
"PH 1",,0,0
"PH 1.",,0,0
"PH I (2), PH II, PH III, PATELLA",,0,0
"PH I (3), PH III",,0,0
"PH I ANT",,0,0
"PH I ANT L",,0,0
"PH I DIGIT 2 MANIS",,0,0
"PH I DIGIT II MANUS",,0,0
"PH I digit II pes.",,0,0
"PH I DIST TWO-THIRDS",,0,0
"PH I EXC PROX EPIPHYSIS",,0,0
"PH I FRAG",,0,0
"PH I FRAGS",,0,0
"PH I HALF",,0,0
"PH I NO EPI",,0,0
"PH I NO PROX EPI",,0,0
"PH I PARTIAL",,0,0
"PH I PROB R PES DIGIT III",,0,0
"PH I PROX",,0,0
"PH I PROX END",,0,0
"PH I PROX EPIPHYSIS",,0,0
"PH I PROX FOUR-FIFTHS",,0,0
"PH I PROX HALF",,0,0
"PH I R HALF",,0,0
"PH I R POSTERIOR",,0,0
"PH I SHAFT NO PROX EPI",,0,0
"PH I, DIST CONDYLE CANNONBONE, DIST RADIUS FRAG",,0,0
"PH I, lower incisor.",,0,0
"PH I, PH II (2), PH III",,0,0
"PH I.",,0,0
"PH I; distal end PH 1.",,0,0
"PH I; PH II",,0,0
"PH II digit 4 L manus.",,0,0
"PH II digit II manus.",,0,0
"PH II DIGIT III R",,0,0
"PH II digit IV manus.",,0,0
"PH II EXC EPIPHYSIS",,0,0
"PH II LAT HALF",,0,0
"PH II PART",,0,0
"PH II PROX EPIPHYSIS",,0,0
"PH II, digit II, manus, no epiphysis.",,0,0
"PH II.",,0,0
"PH II; distal end PH II.",,0,0
"PH III",,0,0
"PH III (2); PODIAL (2)",,0,0
"PH III (ANT?)",,0,0
"PH III (posterior?)",,0,0
"PH III DAMAGED",,0,0
"PH III digit IV manis.",,0,0
"PH III FRAG",,0,0
"PH III L",,0,0
"PH III of digit II manis.",,0,0
"PH III WITH CLAW",,0,0
"PH III.",,0,0
"PH OF MANUS",,0,0
"PH OF MANUS FRAG",,0,0
"PH OF WING L",,0,0
"PH OF WING R",,0,0
"PH WING",,0,0
"PH1 except proximal end.",,0,0
"Phalange",,0,0
"Phalange (claw)",,0,0
"Phalange (distal fore)",,0,0
"Phalange (proximal)",,0,0
"Phalange (terminal)",,0,0
"Phalange (ungual) + postcranial (unprepared)",,0,0
"phalange fragment",,0,0
"phalangeal elements",,0,0
"phalangeal epiphysis",,0,0
"Phalanges",,0,0
"phalanges (3)",,0,0
"Phalanges (6)",,0,0
"Phalanges (capsules)",,0,0
"Phalanges (middle toe)",,0,0
"Phalanges (outer toe)",,0,0
"Phalanges (proximal)",,0,0
"Phalanges (terminal)",,0,0
"Phalanges (ungual)",,0,0
"PHALANGES 1 AND 2,METATARSAL 5",,0,0
"PHALANGES 1,3",,0,0
"PHALANGES 1+2",,0,0
"PHALANGES 1-2",,0,0
"PHALANGES 2",,0,0
"PHALANGES FRAG",,0,0
"phalanges frags",,0,0
"PHALANGES OF MANUS",,0,0
"PHALANGES PATHOLOGICAL,HUMERUS",,0,0
"phalanges, astragalus, vertebrae",,0,0
"PHALANGES, METACARPAL 5",,0,0
"phalanges, misc",,0,0
"phalanges, quadrate?",,0,0
"phalanges, terminal",,0,0
"PHALANGES, TOOTH",,0,0
"phalanges, ungual phalanx",,0,0
"phalanges, unguals",,0,0
"PHALANGES,ASTRAGALUS",,0,0
"PHALANGES,CALCANEUM",,0,0
"PHALANGES,CALCANEUM FRAG",,0,0
"PHALANGES,CALCANEUM,METAPODIAL 3",,0,0
"PHALANGES,CARPAL",,0,0
"PHALANGES,CARPAL,C",,0,0
"PHALANGES,CARPALS,HUMERI,FEMORA,TIBIAE,FIBULAE,TARSALS,RADII,ULNAE",,0,0
"PHALANGES,L ASTRAGALUS,DIST METAPODIAL",,0,0
"PHALANGES,METAPODIAL 3",,0,0
"PHALANGES,METAPODIAL,METATARSAL 3",,0,0
"PHALANGES,METAPODIAL,SESAMOID,/M2",,0,0
"PHALANGES,METAPODIALS",,0,0
"PHALANGES,METAPODIALS,ASTRAGALUS",,0,0
"PHALANGES,METATARSAL 4,LUMBAR VERTEBRA,METATARSAL 5",,0,0
"PHALANGES,PATELLAE",,0,0
"PHALANGES,R CALCANEUM FRAG,MAGNUM,LUNAR FRAG",,0,0
"PHALANGES,RADIUS FRAG,TARSUS",,0,0
"PHALANGES,SESAMOIDS",,0,0
"PHALANGES,TARSUS",,0,0
"PHALANGES,TEETH",,0,0
"PHALANGES,ULNA FRAG,METAPODIAL FRAGS,DIST RADIUS,BONE FRAGS",,0,0
"PHALANGES,UNGUAL",,0,0
"PHALANGES,VERTEBRAE",,0,0
"phalanges+chelid vertebra+marsupial molar frg+bits",,0,0
"PHALANGES+LAT METAPODIALS",,0,0
"phalanges+metapodial",,0,0
"phalanges+podials",,0,0
"phalanges+postcrania",,0,0
"phalanges+teeth",,0,0
"phalanges+vertebra+bone",,0,0
"PHALANS 2",,0,0
"Phalanx",,0,0
"phalanx (Artiodactyla)+actinopterygiian spine",,0,0
"Phalanx (claw)",,0,0
"phalanx (claw).",,0,0
"Phalanx (incomplete)",,0,0
"Phalanx (middle)",,0,0
"Phalanx (posterior)",,0,0
"Phalanx (proximal end)",,0,0
"Phalanx (proximal)",,0,0
"Phalanx (proximal, 4th digit) + ?scapulocoracoid (part)",,0,0
"Phalanx (sectioned)",,0,0
"Phalanx (terminal)",,0,0
"Phalanx (ungual, right)",,0,0
"PHALANX ?",,0,0
"Phalanx + metacarpal",,0,0
"phalanx 1",,0,0
"PHALANX 1 EPIPHYSIS",,0,0
"phalanx 1 frag",,0,0
"PHALANX 1 OF DIGIT 2",,0,0
"PHALANX 1 OR 2",,0,0
"phalanx 1, sesmoid",,0,0
"PHALANX 1,2",,0,0
"PHALANX 1,2,DIGIT",,0,0
"PHALANX 1,3",,0,0
"PHALANX 1,3,2 PHALANGES 2,SESAMOID,CUBOID,UNGUAL PHALANX,METACARPAL 1,RIB FRAG",,0,0
"PHALANX 1,CALCANEUM",,0,0
"PHALANX 1,DIST PART OF PHALANX",,0,0
"PHALANX 1,LUMBAR VERTEBRA,METATARSAL 5,PHALANX",,0,0
"PHALANX 1,METACARPAL 3",,0,0
"PHALANX 1,METAPODIAL 2-3",,0,0
"PHALANX 1,METATARSAL 5",,0,0
"PHALANX 1,PHALANX 2",,0,0
"PHALANX 1,PISIFORM",,0,0
"PHALANX 1,RIB",,0,0
"PHALANX 1,SESAMOID ?",,0,0
"Phalanx 1.",,0,0
"PHALANX 1-2",,0,0
"phalanx 2",,0,0
"PHALANX 2 ?",,0,0
"phalanx 2 frag",,0,0
"PHALANX 2 OF DIGIT 3",,0,0
"PHALANX 2 OF DIGIT 4",,0,0
"PHALANX 2, ASTRAGALUS",,0,0
"PHALANX 2,3,METACARPAL 1",,0,0
"PHALANX 2,DENTARY FRAG",,0,0
"PHALANX 2,DIGIT 3",,0,0
"PHALANX 2,DIST METAPODIAL",,0,0
"PHALANX 2,METAPODIAL",,0,0
"PHALANX 2,METATARSAL 3",,0,0
"PHALANX 2,NAVICULAR,SCAPHOLUNAR,RADIUS",,0,0
"PHALANX 2,PHALANGES",,0,0
"PHALANX 2,UNCIFORM,SCAPHOLUNAR,METACARPAL 4",,0,0
"PHALANX 3",,0,0
"PHALANX 3 DIGIT 2",,0,0
"PHALANX 3 FRAG",,0,0
"PHALANX 3 OF DIGIT 3",,0,0
"PHALANX 3,UNGUAL PHALANX",,0,0
"PHALANX 4",,0,0
"PHALANX 4,DIGIT 3",,0,0
"PHALANX 5",,0,0
"phalanx and metapodial frag.",,0,0
"phalanx and podial",,0,0
"phalanx dist frag",,0,0
"PHALANX EXCEPT PROXIMAL END.",,0,0
"phalanx frag",,0,0
"PHALANX FRAG ?",,0,0
"PHALANX FRAG,ATLAS",,0,0
"PHALANX FRAG,CALCANEUM FRAGS",,0,0
"PHALANX FRAG,DIST TARSOMETATARSUS",,0,0
"PHALANX FRAG,MAXILLA FRAGS",,0,0
"PHALANX FRAG,SESAMOID,HUMERUS FRAG",,0,0
"PHALANX FRAG,TOOTH,FEMUR EPIPHYSIS",,0,0
"phalanx frag.",,0,0
"PHALANX FRAGMENT",,0,0
"phalanx frags",,0,0
"PHALANX FRAGS,TEETH",,0,0
"Phalanx I",,0,0
"PHALANX I DIGIT II OF MANIS",,0,0
"Phalanx I digit II of manis.",,0,0
"Phalanx I except proximal end.",,0,0
"Phalanx I, cf. anterior, portion of proximal end missing.",,0,0
"Phalanx I, cf. anterior.",,0,0
"PHALANX I, DIGIT III, L SIDE.",,0,0
"Phalanx I, ends badly worn.",,0,0
"Phalanx I, missing part of side and proximal end.",,0,0
"Phalanx I, missing proximal end and portion posterior.",,0,0
"Phalanx I, no epiphysis.",,0,0
"Phalanx I, no proximal epiphysis",,0,0
"Phalanx I, no proximal epiphysis.",,0,0
"Phalanx I, one side missing, no epiphysis.",,0,0
"Phalanx I, phalanx II.",,0,0
"Phalanx I, portions of both ends missing.",,0,0
"Phalanx I, probably anterior.",,0,0
"Phalanx I, proximal epiphysis missing.",,0,0
"Phalanx I.",,0,0
"phalanx II",,0,0
"PHALANX II, AD.",,0,0
"PHALANX II, DIGIT III, L SIDE.",,0,0
"Phalanx II, distal end partly missing.",,0,0
"Phalanx II, no proximal epiphysis.",,0,0
"PHALANX II, PROBABLY DIGIT II OR V.",,0,0
"Phalanx II.",,0,0
"Phalanx II; distal end Phalanx II.",,0,0
"Phalanx III (2); phalanx II (2).",,0,0
"Phalanx III (posterior?)",,0,0
"PHALANX III, IMM.",,0,0
"PHALANX III, L SIDE.",,0,0
"PHALANX III, L.",,0,0
"Phalanx III, much of antero-dorsal region missing.",,0,0
"Phalanx III.",,0,0
"PHALANX L UNGUAL",,0,0
"Phalanx of manis",,0,0
"Phalanx of manis.",,0,0
"PHALANX OF MANUS",,0,0
"Phalanx of pes.",,0,0
"phalanx or metacarpal",,0,0
"phalanx or metapodial",,0,0
"PHALANX PATHOLOGICAL",,0,0
"PHALANX PES",,0,0
"phalanx proximal epiphysis",,0,0
"PHALANX TERMINAL",,0,0
"PHALANX TERMINAL WING",,0,0
"PHALANX THIN SECTION",,0,0
"PHALANX UNGUAL ?",,0,0
"PHALANX W ARTICULATED FOOT",,0,0
"PHALANX WING (2), SCAPULA, PHALANX (3), TM DIST",,0,0
"phalanx with shark tooth bite mark",,0,0
"phalanx, dist. frag.",,0,0
"phalanx, distal phalanx, podials",,0,0
"phalanx, head of femur, limb bone frag and other bone frags",,0,0
"phalanx, metapodial",,0,0
"phalanx, partial phalanx",,0,0
"phalanx, terminal",,0,0
"PHALANX, unfused proximal ephiphysis",,0,0
"PHALANX,?HYOID,RADIUS",,0,0
"PHALANX,ASTRAGALUS",,0,0
"PHALANX,ASTRAGALUS,CUBONAVICULAR,METAPODIAL,CALCANEUM",,0,0
"PHALANX,BONE FRAG",,0,0
"PHALANX,BONE FRAGS",,0,0
"PHALANX,BONES",,0,0
"PHALANX,C/",,0,0
"PHALANX,CALCANEUM",,0,0
"PHALANX,CALCANEUM FRAG",,0,0
"PHALANX,CARPAL",,0,0
"PHALANX,CAUDAL VERTEBRA",,0,0
"PHALANX,CAUDAL VERTEBRAE,TIBIA,FEMUR",,0,0
"PHALANX,DENTARY FRAGS",,0,0
"PHALANX,DENTARY,TOOTH",,0,0
"PHALANX,DIGIT 2",,0,0
"PHALANX,DIST HUMERUS",,0,0
"PHALANX,DIST METAPODIAL",,0,0
"PHALANX,DISTAL FEMUR",,0,0
"PHALANX,ECTOCUNEIFORM",,0,0
"PHALANX,HUMERUS FRAG",,0,0
"PHALANX,I",,0,0
"PHALANX,MAGNUM",,0,0
"PHALANX,MANUS",,0,0
"PHALANX,METACARPAL",,0,0
"PHALANX,METACARPAL 4",,0,0
"PHALANX,METACARPAL 5",,0,0
"PHALANX,METAPODIAL",,0,0
"PHALANX,METAPODIAL 2-3",,0,0
"PHALANX,METAPODIAL 3",,0,0
"PHALANX,METAPODIAL FRAGS",,0,0
"PHALANX,METAPODIALS",,0,0
"PHALANX,METATARSAL 2",,0,0
"PHALANX,METATARSAL 4",,0,0
"PHALANX,METATARSAL,SCAPHOLUNAR,CAUDAL VERTEBRAE",,0,0
"PHALANX,PHALANX 1",,0,0
"PHALANX,PHALANX FRAG",,0,0
"PHALANX,PODIAL",,0,0
"PHALANX,PROX RADIUS",,0,0
"PHALANX,RIB",,0,0
"PHALANX,RIB FRAG",,0,0
"PHALANX,SACRAL VERTEBRA",,0,0
"PHALANX,SESAMOID",,0,0
"PHALANX,SESAMOIDS",,0,0
"PHALANX,TEETH FRAGS",,0,0
"PHALANX,TEETH,CORACOID",,0,0
"PHALANX,TOOTH",,0,0
"PHALANX,TOOTH FRAG",,0,0
"PHALANX,TOOTH FRAGS",,0,0
"PHALANX,ULNA",,0,0
"PHALANX,UNGUAL",,0,0
"PHALANX,UNGUAL PHALANX",,0,0
"PHALANX,UNGUAL PHALANX,CARPALS",,0,0
"PHALANX,VERTEBRA,DISTAL METAPODIAL,FRAGS",,0,0
"Phalanx.",,0,0
"phalanx?",,0,0
"phalanx+bone frag",,0,0
"phalanx+limb bone frag",,0,0
"phalanx+other bone",,0,0
"phalanx+teeth frags",,0,0
"PHALANX2,3",,0,0
"PHARHYNGEAL TEETH",,0,0
"pharygeal",,0,0
"pharyngeal",,0,0
"PHARYNGEAL ARCH WITH TEETH.",,0,0
"Pharyngeal arch.",,0,0
"pharyngeal associated elements",,0,0
"Pharyngeal bar (7), vertebra.",,0,0
"Pharyngeal bar with teeth (6); vertebra.",,0,0
"PHARYNGEAL BONE",,0,0
"Pharyngeal bones + teeth",,0,0
"PHARYNGEAL FRAG",,0,0
"PHARYNGEAL FRAG, SKULL FRAGS",,0,0
"pharyngeal fragment",,0,0
"pharyngeal fragments",,0,0
"PHARYNGEAL FRAGS",,0,0
"PHARYNGEAL FRAGS,TEETH",,0,0
"Pharyngeal jaw",,0,0
"Pharyngeal jaw - 1",,0,0
"Pharyngeal jaw - 1; Fluid - 10; Pharyngeal jaw - 1; Pharyngeal jaw - 1",,0,0
"Pharyngeal jaw - 1; Fluid - 10; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1",,0,0
"Pharyngeal jaw - 1; Fluid - 18; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1",,0,0
"Pharyngeal jaw - 1; Fluid - 18; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pha",,0,0
"Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Fluid - 60; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pha",,0,0
"pharyngeal plate",,0,0
"pharyngeal plate frag",,0,0
"pharyngeal teeth",,0,0
"PHARYNGEAL TEETH,MANDIBLE FRAGS",,0,0
"PHARYNGEAL TOOTH",,0,0
"PHARYNGEAL TOOTH ?",,0,0
"pharyngeal tooth plate",,0,0
"PHARYNGEAL,PHARYNGEAL TOOTH,SKULL BONES",,0,0
"PHARYNGEALS",,0,0
"PHLANGES",,0,0
"photo specimen",,0,0
"Photo voucher","photo voucher",0,1
"photo, tissue",,0,0
"Photograph (35mm transparencies)",,0,0
"Photograph (35mm transparency + print)",,0,0
"Photograph (35mm transparency)",,0,0
"Photograph (8mm film)",,0,0
"Photograph (colour print)",,0,0
"Photograph (film)",,0,0
"Photograph (print + negative)",,0,0
"Photograph (print)",,0,0
"Photograph (prints + negative)",,0,0
"Photograph (prints)",,0,0
"Photograph of the whole animal on the beach at Pevensey",,0,0
"Photograph of the whole animal, lying on the shore.",,0,0
"photograph, electric organ discharge recording, tissue, fluid",,0,0
"photograph, fluid",,0,0
